map,agent_1,agent_2,agent_3,agent_4,agent_5,win_rate,wins,rounds
Bind,Phoenix,Chamber,Fade,Clove,Waylay,54.17,13,24
Bind,Yoru,Iso,Clove,Vyse,Waylay,54.17,13,24
Bind,Phoenix,Jett,Fade,Harbor,Waylay,54.17,13,24
Bind,Viper,Yoru,Astra,Fade,Veto,53.85,14,26
Bind,Raze,Brimstone,Fade,Deadlock,Waylay,53.85,14,26
Bind,Raze,Cypher,Brimstone,Skye,Reyna,53.85,35,65
Bind,Raze,Brimstone,Jett,Fade,Veto,53.85,14,26
Bind,Yoru,Chamber,Clove,Tejo,Waylay,53.85,14,26
Bind,Viper,Jett,Reyna,Harbor,Waylay,53.85,14,26
Bind,Raze,Viper,Brimstone,Reyna,Iso,53.66,22,41
Bind,Raze,Sova,Phoenix,Astra,Chamber,53.57,15,28
Bind,Raze,Reyna,Chamber,Deadlock,Clove,53.57,15,28
Bind,Viper,Brimstone,KAY/O,Fade,Waylay,53.52,76,142
Bind,Yoru,Astra,Chamber,Fade,Vyse,53.49,23,43
Bind,Raze,Brimstone,Reyna,Chamber,Waylay,53.26,49,92
Bind,Viper,Astra,KAY/O,Tejo,Waylay,53.03,70,132
Bind,Viper,Brimstone,Yoru,Fade,Veto,52.94,36,68
Bind,Raze,Brimstone,Fade,Deadlock,Tejo,52.78,19,36
Bind,Viper,Yoru,Chamber,Fade,Clove,52.78,19,36
Bind,Brimstone,Reyna,Astra,Gekko,Waylay,52.63,20,38
Bind,Raze,Viper,Brimstone,Chamber,Fade,52.35,145,277
Bind,Breach,Viper,Brimstone,Fade,Waylay,52.27,23,44
Bind,Viper,Brimstone,Skye,Reyna,Yoru,52.08,25,48
Bind,Raze,Reyna,Astra,Chamber,Waylay,51.94,67,129
Bind,Raze,Viper,Brimstone,Yoru,Fade,51.91,2282,4396
Bind,Viper,Brimstone,Reyna,Tejo,Waylay,51.85,463,893
Bind,Viper,Yoru,Astra,Chamber,Fade,51.22,84,164
Bind,Raze,Cypher,Brimstone,Reyna,Fade,51.06,24,47
Bind,Raze,Skye,Reyna,Astra,Chamber,51.06,24,47
Bind,Viper,Brimstone,Yoru,Fade,Waylay,51.01,1697,3327
Bind,Raze,Viper,Brimstone,Reyna,Waylay,50.65,233,460
Bind,Viper,Brimstone,Reyna,Chamber,Waylay,50.65,739,1459
Bind,Viper,Reyna,Clove,Tejo,Waylay,50.57,89,176
Bind,Viper,Brimstone,Reyna,Deadlock,Waylay,50.39,130,258
Bind,Viper,Brimstone,Yoru,Tejo,Veto,50.0,45,90
Bind,Viper,Yoru,Astra,Fade,Waylay,50.0,167,334
Bind,Breach,Raze,Viper,Brimstone,Fade,50.0,19,38
Bind,Raze,Cypher,Brimstone,Reyna,Yoru,50.0,21,42
Bind,Viper,Jett,Reyna,Astra,Chamber,50.0,4,8
Bind,Breach,Skye,Chamber,Clove,Waylay,50.0,6,12
Bind,Chamber,Fade,Deadlock,Clove,Waylay,50.0,2,4
Bind,Skye,Chamber,Fade,Clove,Waylay,50.0,6,12
Bind,Raze,Cypher,Brimstone,Fade,Waylay,50.0,3,6
Bind,Breach,Skye,Astra,Chamber,Waylay,50.0,3,6
Bind,Sova,Jett,Yoru,Deadlock,Clove,50.0,6,12
Bind,Raze,Viper,Brimstone,Reyna,Chamber,49.78,577,1159
Bind,Raze,Viper,Brimstone,Phoenix,Reyna,49.27,169,343
Bind,Viper,Brimstone,KAY/O,Gekko,Waylay,48.98,24,49
Bind,Raze,Viper,Reyna,Chamber,Clove,48.79,101,207
Bind,Breach,Raze,Cypher,Brimstone,Fade,48.78,20,41
Bind,Raze,Viper,Brimstone,Fade,Veto,48.59,69,142
Bind,Raze,Viper,Brimstone,Phoenix,Fade,48.57,17,35
Bind,Raze,Brimstone,Yoru,Chamber,Fade,48.15,91,189
Bind,Raze,Cypher,Viper,Brimstone,Fade,47.95,70,146
Bind,Viper,Brimstone,Reyna,Yoru,Waylay,47.91,206,430
Bind,Viper,Reyna,Astra,Tejo,Waylay,47.73,21,44
Bind,Raze,Viper,Brimstone,Jett,Reyna,47.67,82,172
Bind,Raze,Brimstone,Yoru,Fade,Deadlock,47.62,20,42
Bind,Viper,Brimstone,Yoru,Tejo,Waylay,47.62,40,84
Bind,Viper,Brimstone,KAY/O,Tejo,Waylay,47.62,20,42
Bind,Viper,Brimstone,Yoru,Chamber,Fade,47.33,204,431
Bind,Viper,Reyna,Yoru,Neon,Clove,47.13,41,87
Bind,Raze,Brimstone,Yoru,Fade,Veto,47.1,65,138
Bind,Raze,Viper,Brimstone,KAY/O,Fade,46.67,91,195
Bind,Raze,Viper,Brimstone,Reyna,Deadlock,46.44,124,267
Bind,Yoru,Chamber,Neon,Fade,Clove,46.43,13,28
Bind,Raze,Viper,Reyna,Iso,Clove,46.43,13,28
Bind,Omen,Reyna,Neon,Harbor,Tejo,46.15,24,52
Bind,Brimstone,Yoru,Fade,Deadlock,Waylay,45.95,34,74
Bind,Raze,Viper,Reyna,Astra,Gekko,45.83,11,24
Bind,Breach,Cypher,Brimstone,Yoru,Waylay,45.83,11,24
Bind,Raze,Brimstone,Deadlock,Vyse,Tejo,45.83,11,24
Bind,Breach,Viper,Yoru,Astra,Fade,45.83,11,24
Bind,Raze,Viper,Yoru,Astra,Fade,45.7,85,186
Bind,Raze,Viper,Brimstone,Reyna,Yoru,45.57,149,327
Bind,Viper,Brimstone,Phoenix,Yoru,Fade,45.45,20,44
Bind,Reyna,Yoru,Chamber,Clove,Waylay,44.64,75,168
Bind,Yoru,Chamber,Fade,Clove,Waylay,44.64,25,56
Bind,Raze,Viper,Brimstone,Reyna,Fade,44.52,126,283
Bind,Viper,Reyna,Yoru,Clove,Waylay,44.23,46,104
Bind,Raze,Viper,Brimstone,Fade,Gekko,44.03,59,134
Bind,Raze,Brimstone,Reyna,Chamber,Fade,44.0,22,50
Bind,Raze,Brimstone,Reyna,Yoru,Chamber,44.0,22,50
Bind,Cypher,Brimstone,Yoru,Fade,Clove,43.64,24,55
Bind,Raze,Cypher,Brimstone,Yoru,Fade,43.53,37,85
Bind,Brimstone,Astra,KAY/O,Tejo,Waylay,43.48,10,23
Bind,Brimstone,Skye,Yoru,Chamber,Fade,43.48,10,23
Bind,Brimstone,Reyna,Gekko,Deadlock,Waylay,43.48,20,46
Bind,Viper,Brimstone,Jett,Reyna,Fade,43.48,10,23
Bind,Yoru,Astra,Fade,Waylay,Veto,43.48,10,23
Bind,Cypher,Brimstone,Yoru,Neon,Fade,43.48,10,23
Bind,Cypher,Yoru,Fade,Clove,Waylay,43.48,10,23
Bind,Brimstone,Reyna,Yoru,Astra,Chamber,43.48,10,23
Bind,Breach,Viper,Brimstone,Tejo,Waylay,43.48,10,23
Bind,Brimstone,Yoru,Chamber,Fade,Waylay,43.28,87,201
Bind,Viper,Brimstone,Fade,Gekko,Waylay,43.24,16,37
Bind,Cypher,Viper,Brimstone,Fade,Waylay,42.86,18,42
Bind,Viper,Brimstone,Reyna,Fade,Waylay,42.7,76,178
Bind,Viper,Brimstone,Chamber,Fade,Waylay,42.31,22,52
Bind,Raze,Viper,Reyna,Deadlock,Clove,42.22,19,45
Bind,Raze,Phoenix,Chamber,Fade,Clove,42.22,19,45
Bind,Raze,Viper,Skye,Fade,Clove,41.94,26,62
Bind,Raze,Viper,Omen,Fade,Deadlock,41.67,20,48
Bind,Viper,Reyna,Astra,Deadlock,Waylay,41.67,5,12
Bind,Viper,Omen,Reyna,Gekko,Waylay,41.67,5,12
Bind,Brimstone,Reyna,Chamber,Clove,Waylay,41.67,5,12
Bind,Viper,Brimstone,Yoru,Deadlock,Tejo,41.67,5,12
Bind,Jett,Reyna,Astra,Gekko,Deadlock,40.91,9,22
Bind,Viper,Reyna,Astra,Gekko,Waylay,40.91,9,22
Bind,Raze,Cypher,Viper,Brimstone,Yoru,40.91,9,22
Bind,Raze,Viper,Phoenix,Reyna,Clove,40.91,9,22
Bind,Raze,Brimstone,Jett,Fade,Deadlock,40.91,9,22
Bind,Cypher,Omen,Neon,Fade,Waylay,40.91,9,22
Bind,Brimstone,Fade,Deadlock,Vyse,Waylay,40.91,18,44
Bind,Brimstone,Skye,Jett,Fade,Waylay,40.91,9,22
Bind,Raze,Viper,Brimstone,Reyna,Tejo,40.78,115,282
Bind,Raze,Astra,Deadlock,Tejo,Veto,40.0,2,5
Bind,Raze,Killjoy,Viper,Brimstone,Reyna,39.53,17,43
Bind,Viper,Brimstone,Yoru,Fade,Deadlock,38.96,30,77
Bind,Raze,Yoru,Astra,Chamber,Fade,38.1,8,21
Bind,Raze,Brimstone,Fade,Deadlock,Clove,38.1,8,21
Bind,Viper,Reyna,Fade,Clove,Waylay,38.1,8,21
Bind,Omen,Reyna,Harbor,Tejo,Waylay,38.1,8,21
Bind,Raze,Viper,Reyna,Astra,Waylay,38.1,8,21
Bind,Reyna,Astra,Tejo,Waylay,Veto,38.1,8,21
Bind,Raze,Brimstone,KAY/O,Fade,Veto,38.1,8,21
Bind,Yoru,Astra,Gekko,Deadlock,Vyse,38.1,8,21
Bind,Raze,Viper,Reyna,Astra,Fade,37.06,106,286
Bind,Cypher,Yoru,Neon,Fade,Clove,37.04,20,54
Bind,Raze,Phoenix,Omen,Reyna,Neon,36.59,15,41
Bind,Raze,Brimstone,Reyna,Chamber,Deadlock,34.88,15,43
Bind,Raze,Brimstone,Reyna,Yoru,Deadlock,33.33,4,12
Bind,Raze,Viper,Reyna,Astra,Deadlock,33.33,4,12
Bind,Cypher,Brimstone,Skye,Jett,Reyna,33.33,4,12
Bind,Viper,Brimstone,Jett,Yoru,Fade,33.33,1,3
Bind,Raze,Chamber,Fade,Deadlock,Clove,31.58,12,38
Bind,Brimstone,Skye,Jett,Reyna,Chamber,31.58,12,38
Bind,Brimstone,Reyna,Yoru,Chamber,Waylay,31.58,12,38
Bind,Viper,Reyna,Neon,Clove,Waylay,31.58,12,38
Bind,Raze,Brimstone,Reyna,Yoru,Astra,27.78,5,18
Bind,Yoru,Astra,Gekko,Deadlock,Waylay,27.78,5,18
Bind,Viper,Jett,Yoru,Fade,Clove,27.78,5,18
Bind,Raze,Phoenix,Deadlock,Clove,Tejo,23.53,8,34
Bind,Omen,Chamber,Neon,Fade,Waylay,18.75,3,16
Bind,Sage,Omen,Yoru,Chamber,Fade,7.14,1,14
Breeze,Brimstone,Yoru,Clove,Tejo,Waylay,81.25,13,16
Breeze,Skye,Astra,KAY/O,Chamber,Clove,76.47,13,17
Breeze,Breach,Chamber,Neon,Iso,Clove,72.22,13,18
Breeze,Breach,Cypher,Killjoy,Skye,Clove,72.22,13,18
Breeze,Brimstone,Phoenix,Skye,KAY/O,Chamber,72.22,13,18
Breeze,Breach,Raze,Brimstone,Chamber,Fade,68.42,39,57
Breeze,Cypher,Brimstone,Fade,Iso,Tejo,65.0,13,20
Breeze,Breach,Raze,Viper,Chamber,Waylay,56.52,13,23
Breeze,Raze,Brimstone,Jett,Reyna,Chamber,56.52,13,23
Breeze,Jett,KAY/O,Chamber,Harbor,Clove,56.52,13,23
Breeze,Breach,Raze,Jett,Chamber,Clove,54.35,50,92
Breeze,Breach,Viper,Yoru,Tejo,Waylay,54.17,13,24
Breeze,Breach,Raze,Killjoy,Brimstone,Fade,53.85,28,52
Breeze,Killjoy,Viper,KAY/O,Chamber,Waylay,53.57,15,28
Breeze,Brimstone,Phoenix,Jett,Fade,Iso,46.43,13,28
Breeze,Killjoy,Skye,Omen,Fade,Deadlock,45.83,11,24
Breeze,Killjoy,Skye,Astra,Fade,Tejo,43.48,10,23
Breeze,Breach,Phoenix,Omen,KAY/O,Neon,43.48,10,23
Breeze,Brimstone,Skye,Chamber,Neon,Tejo,43.48,10,23
Breeze,Breach,Raze,Brimstone,Chamber,Tejo,38.1,8,21
Breeze,Breach,Brimstone,Jett,Chamber,Waylay,35.0,7,20
Breeze,Sova,Brimstone,Chamber,Neon,Tejo,35.0,7,20
Breeze,Jett,Chamber,Iso,Clove,Tejo,35.0,7,20
Breeze,Reyna,Chamber,Clove,Vyse,Waylay,35.0,7,20
Breeze,Breach,Brimstone,Skye,Yoru,Chamber,27.78,5,18
Breeze,Brimstone,Jett,KAY/O,Deadlock,Tejo,27.78,5,18
Breeze,Viper,Neon,Gekko,Iso,Clove,27.78,5,18
Breeze,Breach,Viper,Phoenix,Jett,Tejo,23.53,4,17
Breeze,Breach,Brimstone,Chamber,Tejo,Waylay,18.75,3,16
Breeze,Killjoy,Brimstone,Jett,Chamber,Fade,18.75,3,16
Corrode,Yoru,Fade,Deadlock,Clove,Tejo,92.86,13,14
Corrode,Phoenix,Omen,Chamber,Neon,Fade,89.66,26,29
Corrode,Brimstone,Yoru,Fade,Vyse,Waylay,86.67,13,15
Corrode,Chamber,Neon,Fade,Clove,Veto,86.67,13,15
Corrode,Yoru,Chamber,Neon,Fade,Clove,86.67,13,15
Corrode,Sova,Omen,Jett,Yoru,Chamber,86.67,13,15
Corrode,Sova,Skye,Iso,Clove,Waylay,86.67,13,15
Corrode,Sova,Viper,Skye,Clove,Waylay,86.67,13,15
Corrode,Cypher,Omen,Neon,Fade,Tejo,86.67,13,15
Corrode,Phoenix,Omen,Yoru,Fade,Tejo,86.67,13,15
Corrode,Sova,Phoenix,Chamber,Harbor,Iso,81.25,13,16
Corrode,KAY/O,Fade,Clove,Vyse,Waylay,81.25,13,16
Corrode,Brimstone,Reyna,Astra,Chamber,Neon,76.47,26,34
Corrode,Sage,Astra,Neon,Fade,Vyse,76.47,13,17
Corrode,Omen,Reyna,Astra,Fade,Waylay,76.47,13,17
Corrode,Chamber,Fade,Iso,Clove,Waylay,76.47,13,17
Corrode,Sova,Viper,Chamber,Clove,Waylay,76.47,13,17
Corrode,Omen,Chamber,Neon,Fade,Vyse,76.47,13,17
Corrode,Raze,Yoru,Deadlock,Clove,Tejo,76.47,13,17
Corrode,Skye,Neon,Fade,Clove,Vyse,76.47,13,17
Corrode,Raze,Skye,Fade,Clove,Vyse,76.47,52,68
Corrode,Sova,Viper,KAY/O,Neon,Clove,76.47,13,17
Corrode,Omen,Jett,Neon,Fade,Vyse,76.47,13,17
Corrode,Viper,Phoenix,Astra,Neon,Gekko,75.0,9,12
Corrode,Sova,Omen,Yoru,Chamber,Waylay,73.58,39,53
Corrode,Reyna,Astra,Chamber,Neon,Fade,72.22,13,18
Corrode,Raze,Astra,Chamber,Fade,Veto,72.22,13,18
Corrode,Breach,Neon,Clove,Vyse,Tejo,72.22,13,18
Corrode,Viper,Yoru,Chamber,Neon,Fade,72.22,26,36
Corrode,Omen,KAY/O,Fade,Deadlock,Waylay,72.22,13,18
Corrode,Phoenix,Omen,Neon,Fade,Veto,72.22,13,18
Corrode,Viper,Yoru,Astra,Neon,Fade,70.27,26,37
Corrode,Brimstone,Phoenix,Reyna,Neon,Waylay,68.42,13,19
Corrode,Chamber,Neon,Fade,Gekko,Clove,68.42,13,19
Corrode,Sova,Omen,Chamber,Iso,Waylay,68.42,13,19
Corrode,Sova,Omen,Yoru,Chamber,Iso,68.42,13,19
Corrode,Cypher,Sova,Brimstone,Skye,Clove,66.67,2,3
Corrode,Phoenix,Skye,Omen,Reyna,Chamber,66.67,8,12
Corrode,Sova,KAY/O,Clove,Waylay,Veto,66.67,8,12
Corrode,Sova,Sage,Phoenix,Omen,Waylay,66.67,8,12
Corrode,Omen,Chamber,Fade,Deadlock,Waylay,66.67,10,15
Corrode,Brimstone,Neon,Fade,Vyse,Waylay,65.0,13,20
Corrode,Skye,Omen,Jett,Chamber,Fade,65.0,13,20
Corrode,Skye,Omen,KAY/O,Fade,Waylay,65.0,13,20
Corrode,Viper,Phoenix,Omen,Yoru,Chamber,63.64,7,11
Corrode,Viper,Fade,Iso,Clove,Waylay,62.89,222,353
Corrode,Skye,Omen,KAY/O,Neon,Fade,62.5,5,8
Corrode,Breach,Raze,Omen,Yoru,Chamber,61.9,13,21
Corrode,Brimstone,Reyna,Neon,Deadlock,Veto,61.9,13,21
Corrode,Sova,Omen,Jett,Chamber,Veto,61.9,13,21
Corrode,Viper,Skye,Fade,Iso,Clove,61.9,13,21
Corrode,Yoru,Neon,Fade,Clove,Waylay,61.9,13,21
Corrode,Raze,Sova,Viper,Neon,Clove,61.9,13,21
Corrode,Sage,Omen,Yoru,Fade,Vyse,61.9,13,21
Corrode,Sova,Viper,Phoenix,Jett,Waylay,61.9,13,21
Corrode,Viper,Omen,Neon,Fade,Veto,61.54,24,39
Corrode,Sova,Omen,Yoru,Neon,Veto,61.54,8,13
Corrode,Sova,Viper,Yoru,Neon,Clove,60.47,26,43
Corrode,Skye,Fade,Clove,Waylay,Veto,60.0,24,40
Corrode,Skye,Fade,Clove,Vyse,Waylay,60.0,6,10
Corrode,Omen,Chamber,Neon,Fade,Deadlock,60.0,6,10
Corrode,Sova,Sage,Yoru,Astra,Chamber,59.31,207,349
Corrode,Yoru,Astra,Fade,Waylay,Veto,59.09,13,22
Corrode,Viper,Reyna,Astra,Iso,Waylay,59.09,26,44
Corrode,Phoenix,Skye,Jett,Astra,KAY/O,59.09,13,22
Corrode,Viper,Reyna,Astra,Neon,Veto,59.09,13,22
Corrode,Sova,Brimstone,Neon,Fade,Deadlock,59.09,13,22
Corrode,Sage,Omen,Jett,Chamber,Fade,59.09,13,22
Corrode,Cypher,Jett,Yoru,Fade,Clove,59.09,13,22
Corrode,Cypher,Neon,Harbor,Gekko,Clove,59.09,13,22
Corrode,Cypher,Sova,Omen,Yoru,KAY/O,59.09,13,22
Corrode,Viper,Omen,Fade,Deadlock,Waylay,59.09,26,44
Corrode,Viper,Omen,Jett,Fade,Vyse,59.09,13,22
Corrode,Viper,Omen,KAY/O,Waylay,Veto,59.09,13,22
Corrode,Omen,Fade,Clove,Vyse,Waylay,58.79,117,199
Corrode,Phoenix,Omen,Yoru,Chamber,Fade,58.67,44,75
Corrode,Omen,Chamber,Fade,Vyse,Waylay,58.49,62,106
Corrode,Sova,Phoenix,Omen,Jett,Chamber,58.33,21,36
Corrode,Sova,Omen,Yoru,Waylay,Veto,58.33,21,36
Corrode,Phoenix,Astra,Fade,Waylay,Veto,58.33,7,12
Corrode,Viper,Sage,Omen,Jett,Fade,58.33,7,12
Corrode,Skye,Omen,Fade,Vyse,Waylay,58.33,7,12
Corrode,Sova,Viper,Omen,Vyse,Waylay,57.89,99,171
Corrode,Viper,Sage,Astra,Fade,Waylay,57.78,26,45
Corrode,Sova,Sage,Omen,Chamber,Waylay,57.32,47,82
Corrode,Yoru,Chamber,Fade,Clove,Waylay,56.77,197,347
Corrode,Breach,Viper,Astra,Neon,Fade,56.52,13,23
Corrode,Reyna,Astra,Chamber,Fade,Waylay,56.52,13,23
Corrode,Sova,Brimstone,Omen,KAY/O,Waylay,56.52,52,92
Corrode,Raze,Sova,Brimstone,Omen,Waylay,56.52,13,23
Corrode,Neon,Fade,Deadlock,Clove,Waylay,56.52,13,23
Corrode,Viper,Jett,Yoru,Deadlock,Tejo,56.52,13,23
Corrode,Omen,Jett,Fade,Vyse,Waylay,56.52,13,23
Corrode,Viper,Omen,Chamber,Neon,Fade,56.11,326,581
Corrode,Viper,Sage,Omen,Fade,Waylay,56.08,83,148
Corrode,Omen,Yoru,Chamber,Neon,Fade,56.06,37,66
Corrode,Sage,Yoru,Astra,Chamber,Fade,55.56,100,180
Corrode,Reyna,Astra,Fade,Iso,Veto,55.56,5,9
Corrode,Astra,KAY/O,Chamber,Fade,Waylay,55.1,27,49
Corrode,Sova,Viper,Omen,Yoru,Chamber,54.72,58,106
Corrode,Omen,Neon,Fade,Vyse,Waylay,54.46,165,303
Corrode,Viper,Phoenix,Omen,Neon,Fade,54.37,56,103
Corrode,Neon,Fade,Clove,Vyse,Waylay,54.21,58,107
Corrode,Yoru,Astra,Chamber,Neon,Fade,54.17,13,24
Corrode,Breach,Omen,Chamber,Tejo,Waylay,54.17,13,24
Corrode,Breach,Sova,Omen,Deadlock,Iso,54.17,13,24
Corrode,Viper,Brimstone,Jett,Fade,Tejo,54.17,13,24
Corrode,Omen,Chamber,Neon,Fade,Clove,54.17,13,24
Corrode,Omen,Chamber,Fade,Clove,Waylay,54.17,13,24
Corrode,Raze,Viper,Neon,Fade,Clove,54.17,13,24
Corrode,Viper,Skye,Yoru,Fade,Clove,54.17,13,24
Corrode,Omen,KAY/O,Neon,Fade,Veto,54.17,13,24
Corrode,Sova,Viper,Omen,Yoru,Neon,54.17,13,24
Corrode,Omen,Astra,KAY/O,Fade,Waylay,54.13,59,109
Corrode,Omen,Chamber,Neon,Fade,Waylay,54.07,93,172
Corrode,Astra,Neon,Fade,Vyse,Waylay,53.85,14,26
Corrode,Killjoy,Sage,Skye,Omen,Gekko,53.85,14,26
Corrode,Viper,Yoru,Chamber,Fade,Clove,53.85,14,26
Corrode,Sage,Neon,Fade,Deadlock,Clove,53.85,14,26
Corrode,Fade,Clove,Tejo,Waylay,Veto,53.85,14,26
Corrode,Yoru,Fade,Clove,Vyse,Waylay,53.85,14,26
Corrode,Sova,Omen,Jett,Waylay,Veto,53.85,14,26
Corrode,Viper,KAY/O,Fade,Clove,Waylay,53.85,7,13
Corrode,Sova,Viper,Omen,Yoru,Waylay,53.36,310,581
Corrode,Sova,Omen,Astra,KAY/O,Waylay,53.33,40,75
Corrode,Sova,Sage,Chamber,Clove,Waylay,53.06,26,49
Corrode,Viper,Omen,KAY/O,Neon,Fade,52.94,81,153
Corrode,Sova,Phoenix,Omen,Tejo,Waylay,52.94,18,34
Corrode,Viper,Phoenix,Omen,Fade,Waylay,52.85,213,403
Corrode,Yoru,Astra,Chamber,Fade,Veto,52.84,93,176
Corrode,Viper,Omen,Chamber,Fade,Waylay,52.7,458,869
Corrode,Omen,Astra,Fade,Deadlock,Waylay,52.53,52,99
Corrode,Sova,Omen,KAY/O,Vyse,Waylay,52.5,21,40
Corrode,Viper,Omen,Yoru,Fade,Vyse,52.46,32,61
Corrode,Astra,KAY/O,Fade,Vyse,Waylay,52.17,24,46
Corrode,Viper,Jett,Neon,Fade,Clove,52.17,24,46
Corrode,Viper,Yoru,Neon,Fade,Clove,52.17,24,46
Corrode,Phoenix,Omen,Fade,Waylay,Veto,51.85,70,135
Corrode,Viper,Omen,Yoru,Fade,Tejo,51.8,201,388
Corrode,Sova,Yoru,Chamber,Clove,Waylay,51.43,18,35
Corrode,Omen,Yoru,Fade,Vyse,Waylay,51.3,217,423
Corrode,Sova,Viper,Omen,Neon,Waylay,51.11,23,45
Corrode,Omen,Astra,Neon,Fade,Waylay,50.68,37,73
Corrode,Omen,Yoru,Chamber,Fade,Waylay,50.59,299,591
Corrode,Viper,Omen,Neon,Fade,Deadlock,50.53,48,95
Corrode,Sova,Astra,KAY/O,Vyse,Waylay,50.5,51,101
Corrode,Viper,Omen,Fade,Waylay,Veto,50.36,141,280
Corrode,Viper,Yoru,Fade,Clove,Waylay,50.22,112,223
Corrode,Sova,Viper,Omen,Neon,Vyse,50.0,27,54
Corrode,Raze,Yoru,Astra,Fade,Veto,50.0,55,110
Corrode,Breach,Jett,Fade,Harbor,Veto,50.0,20,40
Corrode,Sova,Viper,Omen,Chamber,Neon,50.0,30,60
Corrode,Viper,Astra,Chamber,Fade,Waylay,50.0,28,56
Corrode,Sage,Chamber,Fade,Clove,Waylay,50.0,25,50
Corrode,Cypher,Sova,Omen,KAY/O,Waylay,50.0,2,4
Corrode,Sova,Viper,Omen,Neon,Tejo,50.0,3,6
Corrode,Sova,Brimstone,Omen,Chamber,Waylay,50.0,5,10
Corrode,Sova,Omen,Jett,Chamber,Neon,50.0,6,12
Corrode,Breach,Fade,Clove,Vyse,Waylay,50.0,6,12
Corrode,Omen,Chamber,Fade,Waylay,Veto,50.0,6,12
Corrode,Sova,Omen,Jett,Chamber,Iso,50.0,6,12
Corrode,Viper,Skye,Neon,Fade,Clove,50.0,6,12
Corrode,Sova,Phoenix,KAY/O,Clove,Waylay,50.0,5,10
Corrode,Reyna,Neon,Clove,Waylay,Veto,50.0,6,12
Corrode,Viper,Omen,Yoru,Fade,Waylay,49.65,1336,2691
Corrode,Sova,Omen,Yoru,Chamber,Fade,49.41,42,85
Corrode,Sage,Omen,Chamber,Fade,Clove,49.32,36,73
Corrode,Sova,Viper,Omen,Chamber,Waylay,49.29,69,140
Corrode,Viper,Omen,Neon,Fade,Vyse,49.14,228,464
Corrode,Viper,Yoru,Astra,Fade,Waylay,48.99,121,247
Corrode,Sova,Viper,Omen,KAY/O,Waylay,48.94,1382,2824
Corrode,Viper,Astra,KAY/O,Vyse,Waylay,48.84,21,43
Corrode,Sova,Killjoy,Omen,Yoru,Waylay,48.84,21,43
Corrode,Breach,Astra,Fade,Vyse,Waylay,48.72,38,78
Corrode,Viper,Neon,Fade,Clove,Waylay,48.65,54,111
Corrode,Viper,Astra,Fade,Tejo,Waylay,48.39,30,62
Corrode,Raze,Skye,Omen,Fade,Vyse,48.33,29,60
Corrode,Viper,Sage,Omen,Neon,Fade,48.28,42,87
Corrode,Sova,Omen,KAY/O,Waylay,Veto,48.11,51,106
Corrode,Sova,Omen,Jett,Chamber,Waylay,48.08,25,52
Corrode,Omen,Fade,Vyse,Tejo,Waylay,47.83,22,46
Corrode,Yoru,Chamber,Fade,Clove,Vyse,47.37,27,57
Corrode,Omen,Jett,Chamber,Neon,Fade,47.22,17,36
Corrode,Yoru,Astra,Fade,Clove,Veto,47.06,16,34
Corrode,Sage,Omen,Chamber,Fade,Waylay,46.96,54,115
Corrode,Viper,Omen,Yoru,Neon,Fade,46.94,207,441
Corrode,Sova,KAY/O,Clove,Vyse,Waylay,46.88,15,32
Corrode,Viper,Chamber,Fade,Clove,Waylay,46.8,95,203
Corrode,Viper,Omen,Jett,Chamber,Fade,46.77,29,62
Corrode,Sage,Omen,Yoru,Chamber,Fade,46.67,28,60
Corrode,Sage,Phoenix,Skye,Fade,Clove,46.67,14,30
Corrode,Cypher,Viper,Omen,Yoru,Fade,46.67,21,45
Corrode,Breach,Omen,Fade,Vyse,Waylay,46.55,27,58
Corrode,Viper,Omen,Yoru,Chamber,Fade,46.53,141,303
Corrode,Sage,Brimstone,Omen,Chamber,Fade,46.51,20,43
Corrode,Skye,Omen,Chamber,Fade,Waylay,46.43,13,28
Corrode,Sova,Omen,Harbor,Vyse,Waylay,46.43,39,84
Corrode,Viper,Omen,Jett,KAY/O,Tejo,46.34,19,41
Corrode,Raze,Viper,Omen,Yoru,Fade,46.34,19,41
Corrode,KAY/O,Chamber,Fade,Clove,Waylay,46.34,19,41
Corrode,Sova,Viper,Omen,KAY/O,Neon,46.28,56,121
Corrode,Yoru,Astra,Chamber,Fade,Tejo,46.23,49,106
Corrode,Raze,Omen,KAY/O,Fade,Vyse,46.15,12,26
Corrode,Breach,Sova,Omen,Vyse,Waylay,45.83,11,24
Corrode,Cypher,Viper,Omen,Fade,Waylay,45.83,11,24
Corrode,Sova,Omen,Jett,Yoru,Vyse,45.83,11,24
Corrode,Breach,Omen,Jett,Chamber,Fade,45.83,11,24
Corrode,Omen,Yoru,Neon,Fade,Vyse,45.77,65,142
Corrode,Viper,Omen,Neon,Fade,Tejo,45.74,43,94
Corrode,Viper,Omen,KAY/O,Fade,Waylay,45.44,224,493
Corrode,Raze,Omen,Yoru,Chamber,Fade,45.24,19,42
Corrode,Viper,Omen,Fade,Vyse,Waylay,44.62,145,325
Corrode,Viper,Omen,Fade,Tejo,Waylay,44.17,53,120
Corrode,Reyna,Astra,Chamber,Tejo,Waylay,43.48,10,23
Corrode,Sage,Yoru,Astra,Fade,Veto,43.48,10,23
Corrode,Cypher,Omen,Chamber,Neon,Fade,43.48,10,23
Corrode,Fade,Clove,Vyse,Tejo,Waylay,43.48,10,23
Corrode,Viper,Omen,Neon,Fade,Waylay,43.18,19,44
